school_name,hensachi,school_type,gender,gakka,location,prefecture,prefecture_ja,area_code,daynight_ratio
土浦工業高校,43,県立,共学,情報技術,土浦市,ibaraki,茨城県,08203,109.8939
土浦工業高校,43,県立,共学,電気,土浦市,ibaraki,茨城県,08203,109.8939
土浦工業高校,43,県立,共学,土木,土浦市,ibaraki,茨城県,08203,109.8939
東海高校,43,県立,共学,普通,那珂郡東海村,ibaraki,茨城県,,
藤代紫水高校,43,県立,共学,普通,取手市,ibaraki,茨城県,08217,87.06859
つくばサイエンス高校,42,県立,共学,科学技術,つくば市,ibaraki,茨城県,08220,107.57877
鬼怒商業高校,42,県立,共学,商業,結城市,ibaraki,茨城県,08207,93.18913
取手第二高校,42,県立,共学,家政,取手市,ibaraki,茨城県,08217,87.06859
取手第二高校,42,県立,共学,普通,取手市,ibaraki,茨城県,08217,87.06859
石岡商業高校,42,県立,共学,商業,石岡市,ibaraki,茨城県,08205,91.64694
石岡商業高校,42,県立,共学,情報処理,石岡市,ibaraki,茨城県,08205,91.64694
磯原郷英高校,41,県立,共学,普通,北茨城市,ibaraki,茨城県,08215,91.67117
水戸農業高校,41,県立,共学,園芸,那珂市,ibaraki,茨城県,08226,86.7271
水戸農業高校,41,県立,共学,食品化学,那珂市,ibaraki,茨城県,08226,86.7271
水戸農業高校,41,県立,共学,生活科学,那珂市,ibaraki,茨城県,08226,86.7271
水戸農業高校,41,県立,共学,畜産,那珂市,ibaraki,茨城県,08226,86.7271
水戸農業高校,41,県立,共学,農業,那珂市,ibaraki,茨城県,08226,86.7271
水戸農業高校,41,県立,共学,農業経済,那珂市,ibaraki,茨城県,08226,86.7271
水戸農業高校,41,県立,共学,農業土木,那珂市,ibaraki,茨城県,08226,86.7271
石岡第二高校,41,県立,共学,生活デザイン,石岡市,ibaraki,茨城県,08205,91.64694
石岡第二高校,41,県立,共学,普通,石岡市,ibaraki,茨城県,08205,91.64694
那珂湊高校,41,県立,共学,商業,ひたちなか市,ibaraki,茨城県,08221,96.53026
那珂湊高校,41,県立,共学,普通,ひたちなか市,ibaraki,茨城県,08221,96.53026
波崎高校,41,県立,共学,工業化学・情報,神栖市,ibaraki,茨城県,08232,105.7394
八千代高校,41,県立,共学,総合,結城郡八千代町,ibaraki,茨城県,,
友部高校,41,県立,共学,普通,笠間市,ibaraki,茨城県,08216,89.58548
竜ヶ崎第二高校,41,県立,共学,普通,龍ケ崎市,ibaraki,茨城県,08208,88.33321
竜ヶ崎南高校,41,県立,共学,普通,龍ケ崎市,ibaraki,茨城県,08208,88.33321
茨城東高校,40,県立,共学,普通,東茨城郡茨城町,ibaraki,茨城県,,
岩瀬高校,40,県立,共学,普通,桜川市,ibaraki,茨城県,08231,89.9864
石岡第一高校,40,県立,共学,園芸,石岡市,ibaraki,茨城県,08205,91.64694
石岡第一高校,40,県立,共学,造園,石岡市,ibaraki,茨城県,08205,91.64694
石下紫峰高校,40,県立,共学,普通,常総市,ibaraki,茨城県,08211,104.05153
大子清流高校,40,県立,共学,総合,久慈郡大子町,ibaraki,茨城県,,
波崎高校,40,県立,共学,機械,神栖市,ibaraki,茨城県,08232,105.7394
波崎高校,40,県立,共学,電気,神栖市,ibaraki,茨城県,08232,105.7394
波崎高校,40,県立,共学,普通,神栖市,ibaraki,茨城県,08232,105.7394
竜ヶ崎第二高校,40,県立,共学,人間文化,龍ケ崎市,ibaraki,茨城県,08208,88.33321
笠間高校,39,県立,共学,メディア芸術,笠間市,ibaraki,茨城県,08216,89.58548
笠間高校,39,県立,共学,美術,笠間市,ibaraki,茨城県,08216,89.58548
笠間高校,39,県立,共学,普通,笠間市,ibaraki,茨城県,08216,89.58548
江戸崎総合高校,39,県立,共学,総合,稲敷市,ibaraki,茨城県,08229,94.24667
高萩清松高校,39,県立,共学,総合,高萩市,ibaraki,茨城県,08214,93.15743
常陸大宮高校,39,県立,共学,普通,常陸大宮市,ibaraki,茨城県,08225,94.45136
神栖高校,39,県立,共学,普通,神栖市,ibaraki,茨城県,08232,105.7394
筑波高校,39,県立,共学,普通,つくば市,ibaraki,茨城県,08220,107.57877
潮来高校,39,県立,共学,地域ビジネス,潮来市,ibaraki,茨城県,08223,85.97437
潮来高校,39,県立,共学,普通,潮来市,ibaraki,茨城県,08223,85.97437
竜ヶ崎第二高校,39,県立,共学,商業,龍ケ崎市,ibaraki,茨城県,08208,88.33321
玉造工業高校,38,県立,共学,工業,行方市,ibaraki,茨城県,08233,91.30597
古河第二高校,38,県立,共学,普通,古河市,ibaraki,茨城県,08204,93.44643
古河第二高校,38,県立,共学,福祉,古河市,ibaraki,茨城県,08204,93.44643
三和高校,38,県立,共学,普通/ヒューマンサービス,古河市,ibaraki,茨城県,08204,93.44643
三和高校,38,県立,共学,普通/総合,古河市,ibaraki,茨城県,08204,93.44643
常陸大宮高校,38,県立,共学,機械・情報技術,大宮市,ibaraki,茨城県,,
常陸大宮高校,38,県立,共学,商業,常陸大宮市,ibaraki,茨城県,08225,94.45136
真壁高校,38,県立,共学,普通,桜川市,ibaraki,茨城県,08231,89.9864
海洋高校,37,県立,共学,海洋産業,ひたちなか市,ibaraki,茨城県,08221,96.53026
海洋高校,37,県立,共学,海洋技術,ひたちなか市,ibaraki,茨城県,08221,96.53026
海洋高校,37,県立,共学,海洋食品,ひたちなか市,ibaraki,茨城県,08221,96.53026
結城第一高校,37,県立,共学,普通,結城市,ibaraki,茨城県,08207,93.18913
小瀬高校,37,県立,共学,普通,常陸大宮市,ibaraki,茨城県,08225,94.45136
水戸桜ノ牧高校常北校,37,県立,共学,普通,東茨城郡城里町,ibaraki,茨城県,,
総和工業高校,37,県立,共学,機械,古河市,ibaraki,茨城県,08204,93.44643
総和工業高校,37,県立,共学,電気,古河市,ibaraki,茨城県,08204,93.44643
総和工業高校,37,県立,共学,電子機械,古河市,ibaraki,茨城県,08204,93.44643
大洗高校,37,県立,共学,音楽,東茨城郡大洗町,ibaraki,茨城県,,
大洗高校,37,県立,共学,普通,東茨城郡大洗町,ibaraki,茨城県,,
潮来高校,37,県立,共学,人間科学,潮来市,ibaraki,茨城県,08223,85.97437
明野高校,37,県立,共学,普通,筑西市,ibaraki,茨城県,08227,95.59542
坂東清風高校,36,県立,共学,農と食,坂東市,ibaraki,茨城県,08228,93.64173
坂東清風高校,36,県立,共学,総合,坂東市,ibaraki,茨城県,08228,93.64173
大子清流高校,36,県立,共学,農林科学,久慈郡大子町,ibaraki,茨城県,,
真壁高校,35,県立,共学,農業・環境緑地,桜川市,ibaraki,茨城県,08231,89.9864
真壁高校,35,県立,共学,食品化学,桜川市,ibaraki,茨城県,08231,89.9864
佐竹高校,46,県立,共学,普通,常陸太田市,ibaraki,茨城県,08212,83.51627
太田第二高校,40,県立,共学,普通,常陸太田市,ibaraki,茨城県,08212,83.51627
岩井高校,39,県立,共学,普通,坂東市,ibaraki,茨城県,08228,93.64173
太田第二高校,39,県立,共学,商業,常陸太田市,ibaraki,茨城県,08212,83.51627
鉾田農業高校,37,県立,共学,食品技術,鉾田市,ibaraki,茨城県,08234,91.61111
鉾田農業高校,37,県立,共学,農業,鉾田市,ibaraki,茨城県,08234,91.61111
鉾田農業高校,37,県立,共学,流通情報,鉾田市,ibaraki,茨城県,08234,91.61111
坂東総合高校,36,県立,共学,総合,坂東市,ibaraki,茨城県,08228,93.64173
並木中等教育学校,65,県立,共学,普通,つくば市,ibaraki,茨城県,08220,107.57877
古河中等教育学校,52,県立,共学,普通,古河市,ibaraki,茨城県,08204,93.44643
宇都宮高校,72,県立,男子,普通,宇都宮市,tochigi,栃木県,09201,103.68573
宇都宮女子高校,70,県立,女子,普通,宇都宮市,tochigi,栃木県,09201,103.68573
宇都宮東高校,67,県立,共学,普通,宇都宮市,tochigi,栃木県,09201,103.68573
栃木高校,67,県立,男子,普通,栃木市,tochigi,栃木県,09203,96.4412
石橋高校,66,県立,共学,普通,下野市,tochigi,栃木県,09216,88.70791
栃木女子高校,63,県立,女子,普通,栃木市,tochigi,栃木県,09203,96.4412
宇都宮中央女子高校,61,県立,女子,普通,宇都宮市,tochigi,栃木県,09201,103.68573
大田原高校,61,県立,男子,普通,大田原市,tochigi,栃木県,09210,104.93659
鹿沼高校,60,県立,共学,普通,鹿沼市,tochigi,栃木県,09205,98.17635
小山高校,59,県立,共学,普通,小山市,tochigi,栃木県,09208,100.07316
矢板東高校,59,県立,共学,普通,矢板市,tochigi,栃木県,09211,96.08443
宇都宮北高校,58,県立,共学,普通,宇都宮市,tochigi,栃木県,09201,103.68573
真岡高校,58,県立,男子,普通,真岡市,tochigi,栃木県,09209,99.69952
宇都宮中央女子高校,57,県立,女子,総合家庭,宇都宮市,tochigi,栃木県,09201,103.68573
小山高校,57,県立,共学,数理科学,小山市,tochigi,栃木県,09208,100.07316
足利高校,57,県立,男子,普通,足利市,tochigi,栃木県,09202,97.05591
佐野高校,56,県立,共学,普通,佐野市,tochigi,栃木県,09204,99.50134
大田原女子高校,56,県立,女子,普通,大田原市,tochigi,栃木県,09210,104.93659
黒磯高校,55,県立,共学,普通,那須塩原市,tochigi,栃木県,09213,94.65624
宇都宮商業高校,54,県立,共学,情報処理,宇都宮市,tochigi,栃木県,09201,103.68573
宇都宮南高校,54,県立,共学,普通,宇都宮市,tochigi,栃木県,09201,103.68573
真岡女子高校,54,県立,女子,普通,真岡市,tochigi,栃木県,09209,99.69952
栃木翔南高校,54,県立,共学,普通,栃木市,tochigi,栃木県,09203,96.4412
宇都宮商業高校,52,県立,共学,商業,宇都宮市,tochigi,栃木県,09201,103.68573
鹿沼東高校,52,県立,共学,普通,鹿沼市,tochigi,栃木県,09205,98.17635
小山西高校,52,県立,共学,普通,小山市,tochigi,栃木県,09208,100.07316
佐野東高校,51,県立,共学,普通,佐野市,tochigi,栃木県,09204,99.50134
さくら清修高校,50,県立,共学,総合,さくら市,tochigi,栃木県,09214,93.77074
那須拓陽高校,50,県立,共学,普通,那須塩原市,tochigi,栃木県,09213,94.65624
宇都宮工業高校,49,県立,共学,環境建設システム,宇都宮市,tochigi,栃木県,09201,103.68573
宇都宮工業高校,49,県立,共学,機械システム,宇都宮市,tochigi,栃木県,09201,103.68573
宇都宮工業高校,49,県立,共学,建築デザイン,宇都宮市,tochigi,栃木県,09201,103.68573
宇都宮工業高校,49,県立,共学,電気情報システム,宇都宮市,tochigi,栃木県,09201,103.68573
宇都宮清陵高校,49,県立,共学,普通,宇都宮市,tochigi,栃木県,09201,103.68573
烏山高校,49,県立,共学,普通,那須烏山市,tochigi,栃木県,09215,94.23966
今市高校,49,県立,共学,総合,日光市,tochigi,栃木県,09206,94.72214
茂木高校,49,県立,共学,総合,芳賀郡茂木町,tochigi,栃木県,,
宇都宮白楊高校,48,県立,共学,流通経済,宇都宮市,tochigi,栃木県,09201,103.68573
佐野松桜高校,48,県立,共学,商業,佐野市,tochigi,栃木県,09204,99.50134
栃木商業高校,48,県立,共学,商業,栃木市,tochigi,栃木県,09203,96.4412
宇都宮白楊高校,47,県立,共学,情報技術,宇都宮市,tochigi,栃木県,09201,103.68573
佐野松桜高校,47,県立,共学,情報制御,佐野市,tochigi,栃木県,09204,99.50134
小山城南高校,47,県立,共学,総合,小山市,tochigi,栃木県,09208,100.07316
栃木商業高校,47,県立,共学,情報処理,栃木市,tochigi,栃木県,09203,96.4412
宇都宮白楊高校,46,県立,共学,食品科学,宇都宮市,tochigi,栃木県,09201,103.68573
宇都宮白楊高校,46,県立,共学,生物工学,宇都宮市,tochigi,栃木県,09201,103.68573
宇都宮白楊高校,46,県立,共学,農業経営,宇都宮市,tochigi,栃木県,09201,103.68573
宇都宮白楊高校,46,県立,共学,農業工学,宇都宮市,tochigi,栃木県,09201,103.68573
宇都宮白楊高校,46,県立,共学,服飾デザイン,宇都宮市,tochigi,栃木県,09201,103.68573
黒磯南高校,46,県立,共学,総合,那須塩原市,tochigi,栃木県,09213,94.65624
壬生高校,46,県立,共学,普通,下都賀郡壬生町,tochigi,栃木県,,
高根沢高校,45,県立,共学,商業,塩谷郡高根沢町,tochigi,栃木県,,
足利清風高校,45,県立,共学,普通,足利市,tochigi,栃木県,09202,97.05591
栃木工業高校,45,県立,共学,電子情報,栃木市,tochigi,栃木県,09203,96.4412
栃木工業高校,45,県立,共学,機械,栃木市,tochigi,栃木県,09203,96.4412
栃木工業高校,45,県立,共学,電気,栃木市,tochigi,栃木県,09203,96.4412
那須拓陽高校,45,県立,共学,食品化学,那須塩原市,tochigi,栃木県,09213,94.65624
那須拓陽高校,45,県立,共学,食物文化,那須塩原市,tochigi,栃木県,09213,94.65624
那須拓陽高校,45,県立,共学,生物工学,那須塩原市,tochigi,栃木県,09213,94.65624
那須拓陽高校,45,県立,共学,農業経営,那須塩原市,tochigi,栃木県,09213,94.65624
益子芳星高校,44,県立,共学,普通,芳賀郡益子町,tochigi,栃木県,,
上三川高校,44,県立,共学,普通,河内郡上三川町,tochigi,栃木県,,
那須清峰高校,44,県立,共学,機械,那須塩原市,tochigi,栃木県,09213,94.65624
那須清峰高校,44,県立,共学,機械制御,那須塩原市,tochigi,栃木県,09213,94.65624
那須清峰高校,44,県立,共学,建設工学,那須塩原市,tochigi,栃木県,09213,94.65624
那須清峰高校,44,県立,共学,商業,那須塩原市,tochigi,栃木県,09213,94.65624
那須清峰高校,44,県立,共学,電気情報,那須塩原市,tochigi,栃木県,09213,94.65624
佐野松桜高校,43,県立,共学,家政,佐野市,tochigi,栃木県,09204,99.50134
小山北桜高校,43,県立,共学,総合ビジネス,小山市,tochigi,栃木県,09208,100.07316
高根沢高校,42,県立,共学,普通,塩谷郡高根沢町,tochigi,栃木県,,
小山南高校,42,県立,共学,普通,小山市,tochigi,栃木県,09208,100.07316
真岡工業高校,42,県立,共学,機械,真岡市,tochigi,栃木県,09209,99.69952
真岡工業高校,42,県立,共学,建設,真岡市,tochigi,栃木県,09209,99.69952
真岡工業高校,42,県立,共学,生産機械,真岡市,tochigi,栃木県,09209,99.69952
真岡工業高校,42,県立,共学,電子,真岡市,tochigi,栃木県,09209,99.69952
足利工業高校,42,県立,共学,機械,足利市,tochigi,栃木県,09202,97.05591
足利工業高校,42,県立,共学,産業デザイン,足利市,tochigi,栃木県,09202,97.05591
足利工業高校,42,県立,共学,電気システム,足利市,tochigi,栃木県,09202,97.05591
足利南高校,42,県立,共学,総合,足利市,tochigi,栃木県,09202,97.05591
矢板高校,42,県立,共学,栄養食物,矢板市,tochigi,栃木県,09211,96.08443
矢板高校,42,県立,共学,介護福祉,矢板市,tochigi,栃木県,09211,96.08443
佐野松桜高校,41,県立,共学,介護福祉,佐野市,tochigi,栃木県,09204,99.50134
小山北桜高校,41,県立,共学,建築システム,小山市,tochigi,栃木県,09208,100.07316
